1.695   1.4402    -0.263    3.760    6312.0    1.91    3.0190   0.4543  4
1.695   1.4570    0.286    4.060    6679.0    2.33    2.2480   0.4364  4
1.695   1.4838    0.148    3.740    6175.0    2.23    2.9130   0.4631  4
1.695   1.4845    -0.236    4.000    6707.0    2.15    2.4620   0.4273  4
1.695   1.4961    -0.111    3.730    6335.0    2.01    3.1600   0.4555  3
1.695   1.5105    0.041    3.930    6944.0    2.23    2.1430   0.4202  4
1.695   1.5278    -0.013    3.850    6354.0    2.30    2.7550   0.4596  4
1.695   1.5399    0.134    3.730    6777.0    2.07    2.9540   0.4324  3
1.695   1.5440    0.072    3.780    6971.0    1.62    2.6780   0.4202  4
1.696   0.1359    0.028    4.050    7472.0    2.17    2.0200   0.3985  4
1.696   0.1946    0.054    4.150    7433.0    2.11    2.0200   0.3985  4
1.696   1.3294    -0.048    3.940    6438.0    2.49    2.3820   0.4441  4
1.696   1.3863    0.113    3.830    6565.0    1.98    2.5930   0.4497  4
1.696   1.4660    -0.033    4.160    7212.0    2.11    2.0260   0.4077  4
1.696   1.4842    0.036    3.980    6668.0    2.14    2.4620   0.4330  4
1.696   1.4855    -0.001    3.820    6566.0    2.25    2.7130   0.4441  4
1.696   1.5015    -0.120    3.960    7155.0    1.88    2.3230   0.4076  4
1.696   1.5165    0.141    3.800    6088.0    2.06    3.0500   0.4881  4
1.696   1.5268    -0.245    3.600    5575.0    1.95    4.1810   0.5127  3
1.696   1.5639    0.030    3.920    7225.0    2.25    2.0260   0.4091  4
1.696   1.5709    0.189    4.070    6571.0    2.36    2.3660   0.4497  4
1.696   1.5719    -0.157    3.880    6532.0    2.48    2.1600   0.4429  4
1.696   1.5721    -0.098    4.160    7038.0    2.33    2.0390   0.4188  4
1.696   1.5824    0.036    3.920    6982.0    2.32    2.1430   0.4202  4
1.696   1.5981    0.129    3.780    7218.0    2.06    2.4310   0.4091  4
1.696   1.6267    0.200    4.070    6862.0    1.90    2.4560   0.4364  4
1.697   0.1242    0.180    4.300    7777.0    1.87    2.1230   0.3846  4
1.697   0.2609    0.303    4.010    7269.0    2.18    2.0260   0.4106  4
1.697   1.2226    -0.077    3.590    6265.0    2.19    2.8840   0.4561  4
1.697   1.3205    -0.171    3.950    7071.0    2.02    2.3370   0.4183  4
1.697   1.3924    -0.075    4.040    7056.0    2.20    2.0390   0.4188  4
1.697   1.3978    -0.014    4.090    6812.0    2.44    2.0530   0.4308  4
1.697   1.4580    0.056    4.030    6657.0    2.45    2.2610   0.4330  4
1.697   1.4894    0.022    4.130    6768.0    2.27    2.2480   0.4330  4
1.697   1.4946    0.248    4.020    6778.0    2.24    2.3530   0.4364  4
1.697   1.5686    -0.070    4.000    7205.0    2.02    2.1210   0.4077  4
1.697   1.5842    -0.144    3.780    6542.0    2.79    2.2760   0.4429  4
1.698   0.0967    -0.041    4.170    7709.0    2.09    2.0290   0.3936  4
1.698   0.1528    -0.328    3.790    7450.0    2.11    2.0200   0.3957  4
1.698   1.3163    -0.041    3.720    6878.0    1.88    2.6890   0.4167  4
1.698   1.3941    -0.049    3.380    5511.0    2.10    4.0400   0.5224  4
1.698   1.4148    -0.108    3.770    7066.0    2.17    2.1330   0.4183  4
1.698   1.4475    0.035    3.860    6607.0    2.80    2.0640   0.4480  4
1.698   1.4619    -0.116    3.620    6302.0    1.87    3.1600   0.4555  3
1.698   1.4802    0.130    3.710    6319.0    1.85    3.4640   0.4631  3
1.698   1.4810    -0.318    3.870    6561.0    1.89    2.8410   0.4376  4
1.698   1.5421    0.089    4.030    6765.0    2.57    2.1490   0.4330  4
1.698   1.5767    -0.043    3.910    6605.0    2.22    2.5930   0.4441  4
1.698   1.5891    0.171    3.830    6427.0    2.00    2.8610   0.4497  4
1.698   1.6142    0.027    3.950    6963.0    1.81    2.5700   0.4202  4
1.699   1.3582    0.236    3.820    6822.0    2.21    2.3530   0.4364  4
1.699   1.3689    0.172    3.980    6823.0    2.41    2.1490   0.4365  4
1.699   1.3961    -0.010    4.080    6937.0    1.71    2.4560   0.4188  4
1.699   1.4070    0.079    3.750    6650.0    2.34    2.3660   0.4303  4
1.699   1.4633    0.059    4.080    7212.0    2.19    2.1210   0.4091  4
1.699   1.4695    0.056    3.650    6351.0    1.96    3.1600   0.4604  3
1.699   1.5247    0.222    3.640    6490.0    1.60    3.4350   0.4484  3
1.699   1.5286    0.083    3.990    7101.0    2.30    2.0390   0.4202  4
1.699   1.5854    -0.255    4.010    6431.0    2.66    2.0770   0.4398  4
1.699   1.6267    -0.069    3.970    7309.0    2.15    2.1210   0.4077  4
1.700   0.1082    0.132    4.070    7805.0    1.67    2.1230   0.3983  4
1.700   0.1695    0.090    3.960    7675.0    1.85    2.1160   0.3961  4
1.700   1.4516    -0.134    3.790    6734.0    2.29    2.4620   0.4297  4
1.700   1.4665    -0.228    3.940    6811.0    2.36    2.1480   0.4273  4
1.700   1.4729    -0.149    3.960    6885.0    2.37    2.1430   0.4183  4
1.700   1.4939    -0.433    3.660    6171.0    2.21    3.0500   0.4482  4
1.700   1.5205    -0.102    4.110    7117.0    2.17    2.2200   0.4183  4
1.700   1.5521    0.205    3.870    6547.0    2.26    2.3660   0.4528  4
1.700   1.5857    0.395    3.740    6453.0    2.33    2.3820   0.4506  4
1.700   1.6074    -0.028    4.070    7094.0    2.21    2.0390   0.4188  4
1.700   1.6172    -0.101    3.910    6754.0    2.08    2.3530   0.4297  4
1.700   1.7095    0.393    3.790    6366.0    2.33    2.7540   0.4759  4
1.701   0.0385    -0.048    4.050    7296.0    2.09    2.1150   0.4077  4
1.701   1.3813    -0.071    3.930    6990.0    1.94    2.3370   0.4188  4
1.701   1.4016    0.162    3.870    6856.0    1.91    2.4560   0.4365  4
1.701   1.4139    -0.094    3.740    6378.0    1.83    3.0190   0.4409  4
1.701   1.4248    -0.148    3.760    6276.0    2.12    3.0190   0.4582  4
1.701   1.4661    -0.107    3.880    6268.0    2.23    2.7540   0.4582  4
1.701   1.4673    0.233    3.670    6936.0    1.94    2.4560   0.4188  4
1.701   1.5046    -0.029    3.900    6716.0    2.14    2.4620   0.4308  4
1.701   1.5063    -0.081    3.780    6602.0    2.37    2.2610   0.4441  4
1.701   1.5203    0.382    3.830    6481.0    2.55    2.2750   0.4553  4
1.701   1.5892    0.183    4.090    7074.0    2.27    2.0390   0.4221  4
1.701   1.6331    -0.331    3.810    7188.0    2.17    2.1330   0.4062  4
1.702   0.0726    0.061    4.050    7548.0    1.78    2.1150   0.3985  4
1.702   1.3630    -0.014    3.940    6958.0    2.23    2.2330   0.4188  4
1.702   1.3739    -0.269    3.900    6207.0    2.18    2.9130   0.4543  4
1.702   1.3754    0.143    3.820    6547.0    2.22    2.5930   0.4497  4
1.702   1.3935    0.192    3.570    6237.0    1.87    3.0190   0.4631  4
1.702   1.4366    0.236    3.780    6889.0    1.72    2.8160   0.4219  4
1.702   1.4754    0.131    3.880    6674.0    2.24    2.4620   0.4365  4
1.702   1.4824    0.113    4.000    7085.0    1.93    2.4450   0.4221  4
1.702   1.4934    -0.098    3.930    6799.0    2.19    2.4620   0.4308  4
1.702   1.5064    -0.031    3.960    6558.0    2.31    2.3660   0.4441  4
1.702   1.5172    0.032    3.550    6548.0    1.57    3.2810   0.4439  3
1.702   1.5284    0.073    4.040    7066.0    2.31    2.0390   0.4202  4
1.702   1.5368    -0.267    3.970    6939.0    2.36    2.1430   0.4160  4
1.702   1.5487    0.179    3.680    6242.0    2.00    2.8830   0.4631  4
1.702   1.5601    0.006    3.980    6809.0    1.99    2.5760   0.4330  4
1.702   1.5678    0.226    3.920    7077.0    1.78    2.4450   0.4219  4
1.702   1.5850    -0.043    3.900    6722.0    1.70    2.8220   0.4308  4
1.702   1.5874    -0.171    3.760    6749.0    1.80    2.8220   0.4297  4
1.702   1.5945    0.072    3.850    6150.0    1.95    3.1940   0.4655  4
1.702   1.6316    0.162    3.960    7242.0    1.69    2.5450   0.4091  4
1.702   1.6909    0.006    4.060    7333.0    2.15    2.0260   0.4091  4
1.703   0.2178    -0.027    4.140    7351.0    1.83    2.3160   0.4077  4
1.703   1.3465    -0.146    3.750    7066.0    2.25    2.3370   0.4174  4
1.703   1.3794    0.205    3.950    6776.0    2.23    2.3530   0.4364  4
1.703   1.4114    0.157    3.580    6344.0    2.19    3.0190   0.4631  4
1.703   1.4307    0.245    3.430    5847.0    1.73    3.9180   0.5124  3
1.703   1.4545    0.139    4.020    6534.0    2.48    2.2760   0.4497  4
1.703   1.4693    -0.075    4.060    6724.0    2.46    2.0530   0.4308  4
1.703   1.4755    0.306    4.040    7069.0    1.96    2.2330   0.4236  4
1.703   1.5496    -0.126    3.990    7370.0    1.84    2.3160   0.4076  4
1.703   1.5727    -0.109    4.120    6718.0    2.64    2.0530   0.4297  4
1.703   1.5975    -0.299    3.760    6569.0    2.19    2.4770   0.4398  4
1.703   1.6284    0.004    3.910    6797.0    1.82    2.4560   0.4330  4
1.704   0.1152    -0.039    3.990    7378.0    1.92    2.1150   0.3967  4
1.704   1.2635    -0.238    3.820    6140.0    2.12    2.9130   0.4543  4
1.704   1.4464    0.124    3.340    5746.0    1.88    3.7700   0.5075  3
1.704   1.4575    0.081    3.830    6823.0    2.41    2.1490   0.4330  4
1.704   1.5206    -0.206    3.560    5555.0    1.90    4.0400   0.5127  4
1.704   1.5214    0.014    4.010    7260.0    2.07    2.2200   0.4091  4
1.704   1.5266    0.090    3.780    6543.0    1.84    2.9730   0.4480  3
1.704   1.5324    -0.023    3.950    7119.0    1.94    2.2330   0.4188  4
1.704   1.5710    -0.004    4.050    6915.0    2.26    2.1430   0.4188  4
1.704   1.6179    0.367    3.730    6489.0    2.29    2.4940   0.4506  4
1.704   1.6264    0.015    3.930    7284.0    1.79    2.4310   0.4091  4
1.704   1.6842    0.196    4.000    6749.0    2.36    2.0530   0.4365  4
1.705   0.0990    0.053    4.050    7304.0    2.15    2.0260   0.4091  4
1.705   1.3801    -0.103    3.820    6760.0    2.23    2.4620   0.4297  4
1.705   1.3942    0.192    3.960    7055.0    2.28    2.1340   0.4221  4
1.705   1.4207    0.208    3.960    6925.0    2.11    2.4560   0.4219  4
1.705   1.4344    0.173    3.790    6773.0    1.99    2.5760   0.4365  4
1.705   1.4438    0.215    4.070    7000.0    2.24    2.1430   0.4219  4
1.705   1.4716    0.306    3.850    6362.0    2.15    2.6310   0.4759  4
1.705   1.4822    -0.027    3.900    7213.0    1.92    2.2200   0.4077  4
1.705   1.4839    -0.096    3.810    6568.0    1.82    2.9730   0.4441  3
1.705   1.4847    0.126    3.970    7357.0    2.15    2.0260   0.4091  4
1.705   1.5307    -0.168    3.660    6317.0    2.10    3.0190   0.4555  4
1.705   1.5450    0.010    3.980    6422.0    1.92    2.9950   0.4480  4
1.705   1.6104    0.134    3.790    6636.0    2.08    2.4770   0.4365  4
1.706   0.0727    -0.236    4.160    7539.0    2.01    2.0220   0.3998  4
1.706   0.0815    0.064    4.180    7227.0    2.41    2.0260   0.4091  4
1.706   1.3925    0.370    3.740    6487.0    1.50    3.4350   0.4506  3
1.706   1.4082    -0.148    4.090    6871.0    2.37    2.0470   0.4297  4
1.706   1.4129    -0.068    3.750    6603.0    1.91    2.4770   0.4409  4
1.706   1.4363    0.176    3.940    6986.0    2.13    2.3470   0.4221  4
1.706   1.4458    0.402    4.030    6919.0    2.37    2.0470   0.4236  4
1.706   1.5027    0.068    3.920    6613.0    1.96    2.8410   0.4480  4
1.706   1.5213    -0.419    3.910    6396.0    2.42    2.2750   0.4376  4
1.706   1.5338    0.279    3.870    6462.0    2.25    2.6110   0.4528  4
1.706   1.5486    0.041    3.720    6539.0    1.49    3.2810   0.4439  3
1.706   1.5581    -0.010    3.890    7273.0    1.79    2.3230   0.4077  4
1.706   1.5663    0.092    3.910    7113.0    1.94    2.5600   0.4202  4
1.706   1.6026    0.100    4.230    7105.0    2.34    2.1340   0.4221  4
1.706   1.6182    0.199    3.930    7211.0    2.30    2.0260   0.4091  4
1.706   1.6688    -0.069    3.730    6339.0    2.06    2.6100   0.4561  4
1.707   0.0034    0.036    4.090    7602.0    1.95    2.0220   0.3985  4
1.707   0.0464    0.007    4.060    7337.0    1.65    2.4240   0.4091  4
1.707   0.0607    -0.125    3.930    7415.0    2.23    2.0200   0.4439  4
1.707   0.1478    0.167    4.050    7579.0    1.67    2.3170   0.3921  4
1.707   1.3628    0.174    4.070    6839.0    2.22    2.1430   0.4365  4
1.707   1.4274    -0.117    3.620    6611.0    2.09    2.5930   0.4410  4
1.707   1.5214    0.026    3.800    6426.0    1.62    3.4350   0.4480  3
1.707   1.5280    -0.022    4.090    6325.0    2.37    2.6310   0.4596  4
1.707   1.5592    0.202    3.660    6444.0    2.37    2.4940   0.4484  4
1.707   1.6230    0.083    3.460    6148.0    1.32    4.2040   0.4604  3
1.707   1.6533    -0.007    4.040    6909.0    2.14    2.4560   0.4188  4
1.707   1.6681    -0.154    3.840    6646.0    1.97    2.7130   0.4297  4
1.707   1.6879    0.045    3.690    6272.0    1.94    2.8830   0.4604  4
1.708   0.0476    0.055    4.200    7575.0    1.76    2.0220   0.3985  4
1.708   0.0490    0.176    3.880    7373.0    1.76    2.3170   0.4091  4
1.708   0.1468    0.134    4.010    7560.0    1.95    2.0220   0.3921  4
1.708   1.4148    -0.012    3.890    7481.0    1.98    2.1150   0.3967  4
1.708   1.4744    -0.051    4.010    6604.0    2.58    2.1600   0.4441  4
1.708   1.5229    0.070    3.490    5231.0    2.38    3.9150   0.5533  4
1.708   1.5377    -0.271    3.970    6518.0    1.98    2.7330   0.4398  4
1.708   1.5537    -0.275    3.860    6908.0    2.03    2.3470   0.4160  4
1.708   1.5893    -0.033    3.940    6932.0    2.42    2.0470   0.4188  4
1.708   1.6164    -0.197    4.010    6974.0    2.38    2.0470   0.4183  4
1.708   1.6568    -0.283    3.810    6400.0    2.20    2.4940   0.4398  4
1.708   1.6648    0.014    3.820    6328.0    1.93    3.0190   0.4655  4
1.709   0.0939    -0.148    4.220    7549.0    1.80    2.3170   0.4439  4
1.709   0.0965    0.104    3.940    7818.0    1.46    2.4320   0.3983  4
1.709   0.2045    0.227    4.110    7518.0    1.81    2.1160   0.3928  4
1.709   1.3322    0.132    4.110    7245.0    2.20    2.1210   0.4091  4
1.709   1.3837    0.156    4.100    6937.0    2.43    2.0470   0.4221  4
1.709   1.4105    0.002    3.810    7049.0    1.75    2.4450   0.4202  4
1.709   1.5033    0.184    4.120    7227.0    2.02    2.1210   0.4091  4
1.709   1.5402    -0.126    4.000    7003.0    1.75    2.6900   0.4183  4
1.709   1.5653    -0.089    4.000    7246.0    1.89    2.1210   0.4077  4
1.709   1.5728    0.250    3.860    6896.0    2.13    2.1430   0.4219  4
1.709   1.5792    0.375    3.980    6325.0    2.33    2.4940   0.4759  4
1.709   1.5983    -0.194    3.600    6765.0    1.60    2.9530   0.4277  3
1.709   1.6183    -0.159    4.050    6827.0    2.40    2.1430   0.4297  4
1.710   0.1126    -0.069    4.060    7597.0    1.87    2.1150   0.3967  4
1.710   1.3879    0.104    3.890    6103.0    2.03    3.1940   0.4881  4
1.710   1.3914    -0.082    3.700    6441.0    1.98    2.9950   0.4409  4
1.710   1.4271    0.132    3.940    7164.0    1.43    2.4310   0.4091  4
1.710   1.4430    0.052    3.790    7067.0    1.68    2.6780   0.4202  4
1.710   1.4463    -0.041    3.640    6512.0    2.31    2.6100   0.4409  4
1.710   1.4492    0.006    3.700    6275.0    2.26    2.6310   0.4604  4
1.710   1.4921    0.209    3.830    6428.0    2.21    2.7330   0.4528  4
1.710   1.4984    -0.139    3.790    6159.0    2.03    3.1930   0.4582  4
1.710   1.5336    0.060    3.780    6080.0    2.12    3.0500   0.4859  4
1.710   1.5585    -0.297    3.630    6959.0    1.65    2.9460   0.4153  3
1.710   1.5619    0.218    3.650    6714.0    2.15    2.5930   0.4323  4
1.710   1.6543    0.001    3.940    6766.0    1.78    2.8220   0.4330  4
1.711   0.0307    -0.005    3.850    7546.0    2.13    2.0200   0.3967  4
1.711   0.1831    0.037    3.980    7442.0    2.05    2.0200   0.3985  4
1.711   1.3669    -0.115    3.520    6021.0    1.51    4.2580   0.4730  3
1.711   1.4657    0.067    3.760    7041.0    2.27    2.2330   0.4202  4
1.711   1.5275    0.070    4.000    7106.0    2.19    2.3370   0.4202  4
1.711   1.6050    0.156    3.800    6758.0    1.83    2.4620   0.4365  4
1.712   0.1358    -0.061    4.140    7559.0    2.15    2.0220   0.3967  4
1.712   1.4081    -0.043    4.160    7222.0    1.97    2.1210   0.4077  4
1.712   1.4123    0.269    3.620    6751.0    1.62    3.0910   0.4323  3
1.712   1.4135    0.044    3.830    6799.0    1.98    2.3530   0.4330  4
1.712   1.4160    -0.127    4.070    7186.0    1.94    2.3230   0.4076  4
1.712   1.4309    -0.057    3.930    7004.0    2.45    2.0390   0.4188  4
1.712   1.4315    -0.027    3.830    6601.0    2.37    2.2610   0.4441  4
1.712   1.4318    -0.014    3.850    6719.0    1.67    2.8220   0.4308  4
1.712   1.4556    -0.087    3.830    6046.0    2.22    2.7830   0.4789  4
1.712   1.4741    0.080    3.850    6661.0    1.90    2.7130   0.4330  4
1.712   1.4799    0.033    3.580    5529.0    2.12    4.0400   0.5289  4
1.712   1.4934    0.402    3.470    6946.0    1.12    3.3760   0.4191  3
1.712   1.5111    0.055    3.920    7004.0    2.28    2.1430   0.4202  4
1.712   1.5180    0.278    3.400    5679.0    1.93    4.1810   0.5124  3
1.712   1.5201    0.107    3.980    6878.0    2.23    2.0470   0.4221  4
1.712   1.5213    -0.111    3.870    6351.0    2.14    2.8840   0.4582  4
1.712   1.5260    -0.101    3.780    6925.0    2.22    2.3470   0.4183  4
1.712   1.5413    0.280    4.090    6939.0    1.96    2.5700   0.4219  4
1.712   1.5851    -0.125    3.810    6584.0    2.10    2.4770   0.4429  4
1.712   1.6110    -0.023    3.540    6444.0    1.74    2.8610   0.4409  4
1.712   1.6274    0.309    3.910    6934.0    2.10    2.4560   0.4236  4
1.712   1.6526    0.173    3.630    6362.0    2.08    3.0190   0.4631  4
1.712   1.6610    -0.117    3.860    6986.0    2.24    2.1430   0.4183  4
1.712   1.6733    -0.007    3.760    6394.0    1.94    2.9950   0.4441  4
1.713   0.0723    0.225    4.120    7399.0    2.09    2.0200   0.3928  4
1.713   1.2932    -0.010    3.990    6733.0    2.23    2.3530   0.4308  4
1.713   1.4186    0.184    3.970    7349.0    1.89    2.3230   0.4091  4
1.713   1.4577    0.093    4.080    7279.0    2.06    2.1210   0.4091  4
1.713   1.4737    -0.120    4.060    7127.0    2.29    2.1330   0.4076  4
1.713   1.5454    0.253    3.740    7039.0    1.72    2.5590   0.4188  4
1.713   1.5545    -0.048    3.760    7169.0    1.97    2.2200   0.4077  4
1.713   1.5634    0.127    3.600    6536.0    1.71    3.1350   0.4454  3
1.713   1.6077    -0.043    4.050    6812.0    2.43    2.1490   0.4308  4
1.713   1.6271    -0.047    3.880    6930.0    2.30    2.1430   0.4188  4
1.714   0.0115    -0.224    4.060    7610.0    1.84    2.1150   0.3998  4
1.714   0.2040    -0.146    3.970    7685.0    1.57    2.2220   0.4322  4
1.714   1.3531    -0.030    3.820    6318.0    2.20    2.7550   0.4596  4
1.714   1.3627    0.143    3.960    7175.0    1.88    2.4310   0.4091  4
1.714   1.4149    0.121    3.880    6398.0    2.14    2.6110   0.4497  4
1.714   1.4693    -0.060    3.740    6140.0    2.28    2.9130   0.4561  4
1.714   1.5370    -0.263    4.040    6922.0    1.90    2.5700   0.4160  4
1.714   1.5582    -0.010    3.790    6899.0    2.57    2.0470   0.4188  4
1.714   1.7262    0.149    3.940    6639.0    2.32    2.2610   0.4365  4
1.715   0.1146    0.006    3.970    7338.0    1.77    2.1150   0.4091  4
1.715   1.3647    -0.128    3.780    6400.0    2.17    2.6100   0.4429  4
1.715   1.4404    0.074    3.910    6720.0    2.12    2.3530   0.4330  4
1.715   1.4687    0.356    3.820    7106.0    1.58    2.9330   0.4236  3
1.715   1.4861    -0.092    3.800    6658.0    1.93    2.7130   0.4308  4
1.715   1.5260    0.212    3.960    6601.0    2.07    2.4770   0.4528  4
1.715   1.5641    -0.071    3.930    7065.0    1.98    2.3370   0.4188  4
1.716   0.0208    0.092    3.940    7467.0    1.75    2.3170   0.3985  4
1.716   0.1316    0.049    3.890    7868.0    1.43    2.1310   0.3961  4
1.716   1.3506    -0.312    3.890    7078.0    2.37    2.0380   0.4175  4
1.716   1.3738    0.392    3.930    6521.0    2.24    2.3820   0.4553  4
1.716   1.3803    0.038    3.430    6070.0    1.57    4.2580   0.4806  3
1.716   1.4081    -0.115    3.660    6683.0    1.84    2.9540   0.4277  3
1.716   1.4442    0.028    3.800    6416.0    2.56    2.2760   0.4480  4
1.716   1.4657    -0.051    4.230    7200.0    2.16    2.0260   0.4077  4
1.716   1.4907    0.097    3.820    6760.0    2.15    2.3530   0.4330  4
1.716   1.5218    0.108    3.710    7361.0    1.68    2.5370   0.4056  4
1.716   1.5658    -0.011    3.880    6761.0    1.84    2.6970   0.4308  4
1.716   1.5662    0.163    3.930    6498.0    2.05    2.5930   0.4497  4
1.716   1.5664    -0.178    3.550    6298.0    1.79    3.3080   0.4555  3
1.716   1.5670    0.281    3.520    6490.0    1.65    3.1350   0.4484  3
1.716   1.5735    0.063    3.900    6676.0    1.83    2.8410   0.4330  4
1.716   1.6027    -0.041    3.740    6685.0    2.25    2.4770   0.4281  4
1.717   0.0258    -0.016    4.130    7888.0    1.95    2.1230   0.4015  4
1.717   0.0983    0.113    4.000    7369.0    1.87    2.0200   0.4091  4
1.717   0.1537    0.167    4.250    7956.0    1.72    2.1310   0.4041  4
1.717   1.2899    0.004    3.970    7214.0    2.20    2.1210   0.4091  4
1.717   1.3677    -0.120    3.810    6921.0    1.84    2.4560   0.4183  4
1.717   1.3856    -0.207    3.950    6615.0    2.31    2.3670   0.4398  4
1.717   1.3989    -0.228    4.000    6878.0    2.34    2.2420   0.4160  4
1.717   1.4139    0.048    3.590    6717.0    1.78    2.9540   0.4303  3
1.717   1.4279    -0.113    4.100    7190.0    2.22    2.0260   0.4076  4
1.717   1.4326    -0.090    3.640    6451.0    1.60    3.1350   0.4409  3
1.717   1.4634    0.092    3.780    6623.0    1.97    2.5930   0.4480  4
1.717   1.4830    -0.063    3.740    6835.0    1.48    3.0830   0.4281  3
1.717   1.4901    0.061    3.680    6729.0    1.39    3.3850   0.4303  3
1.717   1.5017    -0.178    3.620    6115.0    2.08    3.0190   0.4730  4
1.717   1.5264    0.022    3.830    6729.0    2.26    2.0520   0.4330  4
1.717   1.5421    0.336    3.860    6714.0    2.16    2.3530   0.4389  4
1.717   1.5604    0.241    3.910    6726.0    1.83    2.6970   0.4364  4
1.717   1.6058    -0.131    4.030    7387.0    1.92    2.1150   0.4439  4
1.717   1.7105    -0.018    3.480    6320.0    1.71    3.1600   0.4561  3
1.718   0.0244    -0.053    4.220    7692.0    2.11    2.0290   0.3936  4
1.718   0.0832    -0.027    4.110    7376.0    1.91    2.1150   0.3967  4
1.718   0.1066    0.215    4.090    7777.0    1.92    2.0290   0.3997  4
1.718   0.1260    0.168    3.970    7589.0    1.81    2.1150   0.3921  4
1.718   0.1850    0.180    4.070    7786.0    1.76    2.1230   0.3983  4
1.718   1.3727    0.315    3.680    6132.0    2.16    2.9130   0.4711  4
1.718   1.4243    0.040    3.800    6332.0    2.14    2.8840   0.4655  4
1.718   1.4706    -0.185    3.840    6973.0    2.09    2.3470   0.4183  4
1.718   1.4776    0.175    3.810    7008.0    1.86    2.5700   0.4221  4
1.718   1.5057    0.072    3.610    6489.0    2.30    2.6100   0.4439  4
1.718   1.5133    0.099    3.850    6095.0    2.16    3.0500   0.4859  4
1.718   1.5247    0.036    3.840    6692.0    2.53    2.1480   0.4330  4
1.718   1.5662    -0.147    3.570    6748.0    1.28    3.0910   0.4277  3
1.718   1.5840    -0.026    3.850    6294.0    2.22    2.6310   0.4596  4
1.718   1.6538    0.015    4.270    7150.0    2.13    2.0260   0.4099  4
1.719   0.0019    -0.273    4.120    7788.0    1.72    2.0290   0.4293  4
1.719   0.0166    0.054    4.150    7389.0    2.19    2.0200   0.3985  4
1.719   0.0342    0.071    3.990    7346.0    2.36    2.0260   0.4091  4
1.719   0.2286    0.017    3.850    7582.0    1.75    2.1160   0.3985  4
1.719   1.2238    0.270    3.520    6280.0    1.76    3.4640   0.4668  3
1.719   1.3035    0.155    3.880    6880.0    1.93    2.4560   0.4221  4
1.719   1.4094    -0.180    3.880    7397.0    1.75    2.3160   0.4439  4
1.719   1.4460    0.056    3.830    6750.0    1.70    2.8220   0.4330  4
1.719   1.4566    0.199    3.900    6825.0    2.08    2.3530   0.4365  4
1.719   1.5062    -0.348    3.960    7126.0    2.30    2.1340   0.4062  4
1.719   1.5063    0.107    3.690    6522.0    1.71    3.1350   0.4454  3
1.719   1.5151    -0.097    3.940    7056.0    2.01    2.2330   0.4188  4
1.719   1.5339    0.216    4.040    7015.0    2.23    2.0390   0.4219  4
1.719   1.5368    0.162    3.830    6781.0    2.07    2.4620   0.4365  4
1.719   1.5738    -0.133    3.740    6610.0    2.12    2.4770   0.4410  4
1.719   1.7201    0.096    3.690    6359.0    2.15    2.7540   0.4604  4
1.720   1.4472    -0.018    3.990    6926.0    2.47    2.0470   0.4188  4
1.720   1.5151    -0.185    3.970    7136.0    2.18    2.1330   0.4076  4
1.720   1.5172    -0.022    3.700    6707.0    2.07    2.6970   0.4281  4
1.720   1.5225    -0.102    3.910    6860.0    2.01    2.3470   0.4297  4
1.720   1.5752    -0.009    4.070    6951.0    2.40    2.0470   0.4188  4
1.720   1.6164    0.002    3.900    7265.0    1.97    2.2200   0.4091  4
1.721   0.0947    0.219    4.170    7626.0    1.89    2.1150   0.3997  4
1.721   0.1238    -0.018    4.040    7405.0    2.06    2.0200   0.3967  4
1.721   0.1702    -0.095    4.040    7891.0    1.73    2.0360   0.4015  4
1.721   1.3810    -0.055    3.790    6675.0    2.10    2.4770   0.4308  4
1.721   1.3871    0.338    3.890    7287.0    1.85    2.2200   0.4106  4
1.721   1.4511    0.063    3.750    6458.0    1.90    2.9950   0.4439  4
1.721   1.4517    -0.188    3.490    6544.0    1.62    3.2820   0.4410  3
1.721   1.4522    0.030    3.780    6426.0    1.80    2.9950   0.4480  4
1.721   1.4611    -0.100    3.680    6635.0    2.06    2.9730   0.4281  3
1.721   1.4628    0.207    3.660    6182.0    2.14    3.1940   0.4668  4
1.721   1.4820    -0.160    4.040    7265.0    2.28    2.0260   0.4076  4
1.721   1.5004    -0.071    3.970    7184.0    1.58    2.4310   0.4077  4
1.721   1.5209    0.064    3.810    6946.0    2.23    2.1430   0.4202  4
1.721   1.5381    0.334    3.800    6739.0    2.12    2.4620   0.4389  4
1.721   1.5694    0.038    3.940    7284.0    1.98    2.1210   0.4091  4
1.722   0.0476    -0.160    4.110    7763.0    1.98    2.0220   0.4322  4
1.722   0.0750    -0.141    3.960    7425.0    1.58    2.3170   0.4439  4
1.722   0.2405    -0.258    4.090    7395.0    1.97    2.1150   0.3998  4
1.722   1.3391    0.112    3.800    6289.0    2.18    2.8840   0.4672  4
1.722   1.3675    0.131    4.080    6767.0    2.25    2.3530   0.4365  4
1.722   1.3875    -0.023    3.940    7122.0    2.23    2.1330   0.4188  4
1.722   1.4151    0.103    3.910    7117.0    1.69    2.5590   0.4221  4
1.722   1.4388    -0.264    3.990    7042.0    2.13    2.1340   0.4160  4
1.722   1.4794    0.296    3.470    5720.0    1.87    4.1320   0.5124  3
1.722   1.4827    -0.138    3.730    6430.0    2.37    2.3820   0.4410  4
1.722   1.4891    -0.100    3.820    6944.0    1.98    2.5700   0.4188  4
1.722   1.4934    0.069    3.700    6800.0    1.59    3.0900   0.4303  3
